,time,t_0,rh_0,wd_0,ws_0,p_0,precip
0,2017-09-21 19:52:00-05:00,299.26,0.6907,130.0,4.112761182687063,98.24857720818628,0.0
1,2017-09-21 20:52:00-05:00,298.15,0.7662,140.0,3.5986660348511808,98.28741831402071,0.0
2,2017-09-21 21:52:00-05:00,298.71,0.7909999999999999,160.0,4.626856330522946,98.31654914339653,0.0
3,2017-09-21 22:52:00-05:00,298.15,0.8203,160.0,5.140951478358829,98.35539024923096,0.0
4,2017-09-21 23:52:00-05:00,297.59,0.8509,160.0,4.112761182687063,98.37481080214818,0.0
5,2017-09-22 00:52:00-05:00,297.03999999999996,0.8445999999999999,160.0,4.112761182687063,98.37481080214818,0.0
6,2017-09-22 01:52:00-05:00,297.03999999999996,0.8445999999999999,160.0,4.112761182687063,98.38452107860678,0.0
7,2017-09-22 02:52:00-05:00,297.03999999999996,0.8190000000000001,170.0,4.112761182687063,98.4233621844412,0.0
8,2017-09-22 03:52:00-05:00,296.47999999999996,0.8497,160.0,3.5986660348511808,98.45249301381702,0.0
9,2017-09-22 04:52:00-05:00,295.92999999999995,0.8759,170.0,3.5986660348511808,98.47191356673424,0.0
10,2017-09-22 05:52:00-05:00,295.37,0.8724,170.0,3.0845708870152975,98.49133411965144,0.0
11,2017-09-22 06:52:00-05:00,294.82,0.8994,160.0,3.0845708870152975,98.51075467256867,0.0
12,2017-09-22 07:52:00-05:00,295.92999999999995,0.8434,160.0,4.112761182687063,98.52046494902729,0.0
13,2017-09-22 08:52:00-05:00,298.15,0.7662,190.0,4.112761182687063,98.54959577840309,0.0
14,2017-09-22 09:52:00-05:00,300.92999999999995,0.6706,170.0,4.626856330522946,98.55930605486171,0.0
15,2017-09-22 10:52:00-05:00,303.15,0.5895,190.0,5.140951478358829,98.56901633132031,0.0
16,2017-09-22 11:52:00-05:00,304.26,0.5364,180.0,7.1973320697023615,98.5398855019445,0.0
17,2017-09-22 12:52:00-05:00,305.37,0.4668,180.0,7.1973320697023615,98.52046494902729,0.0
18,2017-09-22 13:52:00-05:00,306.47999999999996,0.4399,190.0,7.1973320697023615,98.49133411965144,0.0
19,2017-09-22 14:52:00-05:00,305.92999999999995,0.4524,190.0,8.225522365374125,98.46220329027564,0.0
20,2017-09-22 15:52:00-05:00,305.92999999999995,0.4385,180.0,6.169141774030595,98.40394163152399,0.0
21,2017-09-22 16:52:00-05:00,305.37,0.4525,180.0,7.711427217538244,98.39423135506539,0.0
22,2017-09-22 17:52:00-05:00,304.82,0.46549999999999997,180.0,5.140951478358829,98.40394163152399,0.0
23,2017-09-22 18:52:00-05:00,302.59,0.5321,170.0,2.5704757391794146,98.4136519079826,0.0
24,2017-09-22 19:52:00-05:00,299.26,0.6648999999999999,140.0,2.5704757391794146,98.45249301381702,0.0
25,2017-09-22 20:52:00-05:00,298.71,0.6849,160.0,2.0563805913435313,98.48162384319285,0.0
26,2017-09-22 21:52:00-05:00,297.03999999999996,0.7592,150.0,2.5704757391794146,98.51075467256867,0.0
27,2017-09-22 22:52:00-05:00,296.47999999999996,0.7636,160.0,2.5704757391794146,98.48162384319285,0.0
28,2017-09-22 23:52:00-05:00,296.47999999999996,0.7349,160.0,2.5704757391794146,98.49133411965144,0.0
29,2017-09-23 00:52:00-05:00,296.47999999999996,0.7349,170.0,2.0563805913435313,98.49133411965144,0.0
30,2017-09-23 01:52:00-05:00,,,150.0,3.0845708870152975,,0.0
31,2017-09-23 02:52:00-05:00,294.82,,160.0,2.5704757391794146,98.51075467256867,0.0
32,2017-09-23 03:52:00-05:00,293.71,0.8381000000000001,150.0,2.0563805913435313,98.53017522548589,0.0
33,2017-09-23 04:52:00-05:00,293.71,0.8092,150.0,2.0563805913435313,98.55930605486171,0.0
34,2017-09-23 05:52:00-05:00,292.59,0.8728,150.0,2.0563805913435313,98.58843688423752,0.0
35,2017-09-23 06:52:00-05:00,292.59,0.8728,150.0,2.0563805913435313,98.63698826653055,0.0
36,2017-09-23 07:52:00-05:00,293.71,0.8381000000000001,160.0,1.5422854435076487,98.72438075465803,0.0
37,2017-09-23 08:52:00-05:00,297.03999999999996,0.6864,170.0,3.0845708870152975,98.74380130757524,0.0
38,2017-09-23 09:52:00-05:00,299.82,0.6217,180.0,3.5986660348511808,98.78264241340966,0.0
39,2017-09-23 10:52:00-05:00,303.15,0.5136999999999999,,2.0563805913435313,98.77293213695107,0.0
40,2017-09-23 11:52:00-05:00,305.37,0.4355,,,98.74380130757524,0.0
41,2017-09-23 12:52:00-05:00,305.92999999999995,0.42210000000000003,180.0,3.0845708870152975,98.70496020174082,0.0
42,2017-09-23 13:52:00-05:00,307.03999999999996,0.371,190.0,4.626856330522946,,0.0
43,2017-09-23 14:52:00-05:00,307.03999999999996,0.3457,210.0,5.140951478358829,98.56901633132031,0.0
44,2017-09-23 15:52:00-05:00,307.03999999999996,0.32189999999999996,180.0,5.6550466261947125,98.52046494902729,0.0
45,2017-09-23 16:52:00-05:00,306.47999999999996,0.3465,170.0,5.140951478358829,98.49133411965144,0.0
46,2017-09-23 17:52:00-05:00,305.37,0.3947,150.0,3.0845708870152975,98.50104439611006,0.0
47,2017-09-23 18:52:00-05:00,301.47999999999996,0.511,120.0,3.0845708870152975,98.49133411965144,0.0
48,2017-09-23 19:52:00-05:00,298.15,0.62,140.0,1.5422854435076487,98.54959577840309,0.0
49,2017-09-23 20:52:00-05:00,298.15,0.62,140.0,1.5422854435076487,98.55930605486171,0.0
50,2017-09-23 21:52:00-05:00,297.03999999999996,0.6627,160.0,1.5422854435076487,98.55930605486171,0.0
51,2017-09-23 22:52:00-05:00,296.47999999999996,0.7121,150.0,2.0563805913435313,98.55930605486171,0.0
52,2017-09-23 23:52:00-05:00,295.92999999999995,0.7340000000000001,150.0,2.0563805913435313,98.55930605486171,0.0
53,2017-09-24 00:52:00-05:00,295.92999999999995,0.7340000000000001,160.0,2.5704757391794146,98.56901633132031,0.0
54,2017-09-24 01:52:00-05:00,294.82,0.7322,140.0,2.0563805913435313,98.57872660777892,0.0
55,2017-09-24 02:52:00-05:00,292.03999999999996,0.8724,120.0,1.5422854435076487,98.58843688423752,0.0
56,2017-09-24 03:52:00-05:00,292.03999999999996,0.8724,110.0,2.5704757391794146,98.59814716069613,0.0
57,2017-09-24 04:52:00-05:00,290.92999999999995,0.8996999999999999,110.0,2.0563805913435313,98.61756771361334,0.0
58,2017-09-24 05:52:00-05:00,290.37,0.9318000000000001,110.0,2.0563805913435313,98.60785743715473,0.0
59,2017-09-24 06:52:00-05:00,290.37,0.9688,120.0,2.0563805913435313,98.65640881944778,0.0
60,2017-09-24 07:52:00-05:00,291.47999999999996,0.9064,120.0,1.5422854435076487,98.67582937236499,0.0
61,2017-09-24 08:52:00-05:00,296.47999999999996,0.6876000000000001,170.0,3.0845708870152975,98.67582937236499,0.0
62,2017-09-24 09:52:00-05:00,299.26,0.5804,190.0,3.5986660348511808,98.66611909590638,0.0
63,2017-09-24 10:52:00-05:00,300.92999999999995,0.545,160.0,3.5986660348511808,98.63698826653055,0.0
64,2017-09-24 11:52:00-05:00,303.15,0.47909999999999997,160.0,4.626856330522946,98.59814716069613,0.0
65,2017-09-24 12:52:00-05:00,304.82,0.4192,150.0,5.140951478358829,98.55930605486171,0.0
66,2017-09-24 13:52:00-05:00,304.82,0.4192,170.0,4.626856330522946,98.49133411965144,0.0
67,2017-09-24 14:52:00-05:00,305.37,0.3947,200.0,5.6550466261947125,98.46220329027564,0.0
68,2017-09-24 15:52:00-05:00,305.37,0.3947,170.0,6.169141774030595,98.40394163152399,0.0
69,2017-09-24 16:52:00-05:00,304.82,0.3906,180.0,4.112761182687063,98.36510052568956,0.0
70,2017-09-24 17:52:00-05:00,303.71,0.41619999999999996,180.0,4.112761182687063,98.38452107860678,0.0
71,2017-09-24 18:52:00-05:00,300.92999999999995,0.4903,150.0,2.0563805913435313,98.39423135506539,0.0
72,2017-09-24 19:52:00-05:00,297.59,0.623,140.0,2.0563805913435313,98.40394163152399,0.0
73,2017-09-24 20:52:00-05:00,297.03999999999996,0.6627,150.0,2.5704757391794146,98.4136519079826,0.0
74,2017-09-24 21:52:00-05:00,295.37,0.7331,130.0,1.5422854435076487,98.43307246089981,0.0
75,2017-09-24 22:52:00-05:00,293.15,0.8140999999999999,120.0,2.0563805913435313,98.43307246089981,0.0
76,2017-09-24 23:52:00-05:00,294.26,0.7846,150.0,2.0563805913435313,98.40394163152399,0.0
77,2017-09-25 00:52:00-05:00,293.71,0.7839,150.0,2.5704757391794146,98.38452107860678,0.0
78,2017-09-25 01:52:00-05:00,,,140.0,2.0563805913435313,,0.0
79,2017-09-25 02:52:00-05:00,293.15,0.8140999999999999,150.0,2.5704757391794146,98.39423135506539,0.0
80,2017-09-25 03:52:00-05:00,292.59,0.8456,160.0,1.5422854435076487,98.38452107860678,0.0
81,2017-09-25 04:52:00-05:00,291.47999999999996,0.9064,150.0,2.0563805913435313,98.39423135506539,0.0
82,2017-09-25 05:52:00-05:00,290.92999999999995,0.9354,140.0,2.0563805913435313,98.4136519079826,0.0
83,2017-09-25 06:52:00-05:00,290.92999999999995,0.8996999999999999,140.0,2.0563805913435313,98.45249301381702,0.0
84,2017-09-25 07:52:00-05:00,292.03999999999996,0.9005,150.0,2.0563805913435313,98.47191356673424,0.0
85,2017-09-25 08:52:00-05:00,295.92999999999995,0.7340000000000001,170.0,3.0845708870152975,98.48162384319285,0.0
86,2017-09-25 09:52:00-05:00,298.71,0.639,,2.5704757391794146,98.47191356673424,0.0
87,2017-09-25 10:52:00-05:00,300.37,0.563,170.0,2.5704757391794146,98.46220329027564,0.0
88,2017-09-25 11:52:00-05:00,304.82,0.43420000000000003,150.0,3.0845708870152975,,0.0
89,2017-09-25 12:52:00-05:00,304.82,0.43420000000000003,190.0,3.5986660348511808,98.32625941985513,0.0
90,2017-09-25 13:52:00-05:00,304.82,0.4061,140.0,4.626856330522946,,0.0
91,2017-09-25 14:52:00-05:00,305.92999999999995,0.368,170.0,6.169141774030595,98.15147444360021,0.0
92,2017-09-25 15:52:00-05:00,305.37,0.3947,160.0,6.169141774030595,98.10292306130717,0.0
93,2017-09-25 16:52:00-05:00,304.82,0.4061,170.0,6.169141774030595,98.10292306130717,0.0
94,2017-09-25 17:52:00-05:00,303.15,0.4481,200.0,4.626856330522946,98.15147444360021,0.0
95,2017-09-25 18:52:00-05:00,300.92999999999995,0.545,180.0,2.0563805913435313,98.21944637881046,0.0
96,2017-09-25 19:52:00-05:00,298.71,0.6192,190.0,2.0563805913435313,98.22915665526907,0.0
97,2017-09-25 20:06:00-05:00,298.71,0.639,280.0,3.5986660348511808,,0.0
98,2017-09-25 20:19:00-05:00,297.59,0.7141,,2.0563805913435313,,0.51
99,2017-09-25 20:25:00-05:00,296.47999999999996,0.7636,280.0,6.683236921866477,,3.05
100,2017-09-25 20:32:00-05:00,294.82,0.8659,250.0,8.73961751321001,,9.14
101,2017-09-25 20:45:00-05:00,294.26,0.9697,360.0,8.225522365374125,,17.02
102,2017-09-25 20:49:00-05:00,294.15,0.9401,350.0,5.6550466261947125,,17.02
103,2017-09-25 20:52:00-05:00,294.26,0.9337000000000001,340.0,5.6550466261947125,98.32625941985513,17.02
104,2017-09-25 20:55:00-05:00,294.26,0.9337000000000001,340.0,5.140951478358829,,0.0001
105,2017-09-25 21:18:00-05:00,294.26,0.9697,350.0,4.112761182687063,,0.0001
106,2017-09-25 21:52:00-05:00,294.26,0.9337000000000001,360.0,4.626856330522946,98.37481080214818,0.0001
107,2017-09-25 22:29:00-05:00,293.71,0.9629000000000001,320.0,5.140951478358829,,0.76
108,2017-09-25 22:44:00-05:00,293.71,0.9629000000000001,340.0,2.0563805913435313,,1.02
109,2017-09-25 22:52:00-05:00,293.71,0.9629000000000001,360.0,4.112761182687063,98.43307246089981,1.27
110,2017-09-25 23:52:00-05:00,293.15,0.9628,40.0,3.0845708870152975,98.34567997277234,0.25
111,2017-09-26 00:52:00-05:00,292.59,0.9693,,0.0,98.32625941985513,0.0
112,2017-09-26 01:52:00-05:00,292.59,0.9693,110.0,2.0563805913435313,98.28741831402071,0.0
113,2017-09-26 02:52:00-05:00,292.03999999999996,0.9658,120.0,2.0563805913435313,98.28741831402071,0.0
114,2017-09-26 03:52:00-05:00,292.59,0.9329000000000001,130.0,2.0563805913435313,98.2777080375621,0.0
115,2017-09-26 04:44:00-05:00,292.59,0.9693,280.0,6.169141774030595,,0.0
116,2017-09-26 04:52:00-05:00,292.59,0.9693,280.0,5.140951478358829,98.37481080214818,0.0
117,2017-09-26 05:52:00-05:00,292.59,0.9693,30.0,3.0845708870152975,98.2971285904793,0.0
118,2017-09-26 06:52:00-05:00,292.59,0.9693,,0.0,98.31654914339653,0.0
119,2017-09-26 07:52:00-05:00,292.59,0.9693,,0.0,98.37481080214818,0.0
120,2017-09-26 08:52:00-05:00,293.71,0.9270999999999999,,0.0,98.4136519079826,0.0
121,2017-09-26 09:52:00-05:00,294.82,0.8994,240.0,2.5704757391794146,98.48162384319285,0.0
122,2017-09-26 10:39:00-05:00,295.37,0.8724,270.0,6.169141774030595,,0.0001
123,2017-09-26 10:52:00-05:00,294.82,0.8393,280.0,6.683236921866477,98.52046494902729,0.0001
124,2017-09-26 11:52:00-05:00,294.82,0.8659,280.0,4.112761182687063,98.54959577840309,0.0001
125,2017-09-26 12:31:00-05:00,295.37,0.8399,280.0,5.140951478358829,,0.0001
126,2017-09-26 12:52:00-05:00,295.92999999999995,0.812,290.0,4.112761182687063,98.53017522548589,0.0001
127,2017-09-26 13:34:00-05:00,295.92999999999995,0.787,300.0,9.253712661045892,,0.0
128,2017-09-26 13:52:00-05:00,294.26,0.8386,310.0,7.1973320697023615,98.5398855019445,0.0
129,2017-09-26 14:52:00-05:00,293.71,0.7839,310.0,6.169141774030595,98.59814716069613,0.0
130,2017-09-26 15:52:00-05:00,294.26,0.7311,310.0,5.140951478358829,98.62727799007196,0.0
131,2017-09-26 16:38:00-05:00,294.26,0.7311,330.0,6.169141774030595,,0.0
132,2017-09-26 16:52:00-05:00,293.71,0.7303000000000001,310.0,6.169141774030595,98.61756771361334,0.0
133,2017-09-26 17:22:00-05:00,293.15,0.7292000000000001,320.0,6.683236921866477,,0.0
134,2017-09-26 17:52:00-05:00,292.59,0.7281,320.0,6.683236921866477,98.71467047819942,0.0
135,2017-09-26 18:52:00-05:00,291.47999999999996,0.7556,310.0,4.626856330522946,98.78264241340966,0.0
136,2017-09-26 19:48:00-05:00,290.15,0.7729,320.0,5.140951478358829,,0.0
137,2017-09-26 19:52:00-05:00,290.37,0.7761,320.0,4.112761182687063,98.76322186049245,0.0
138,2017-09-26 20:52:00-05:00,289.82,0.8011,320.0,3.0845708870152975,98.86032462507852,0.0
139,2017-09-26 21:52:00-05:00,288.71,0.8599,320.0,2.5704757391794146,98.86032462507852,0.0
140,2017-09-26 22:52:00-05:00,288.71,0.8323,320.0,3.0845708870152975,98.89916573091296,0.0
141,2017-09-26 23:52:00-05:00,288.15,0.8656,330.0,2.5704757391794146,98.93800683674738,0.0
142,2017-09-27 00:52:00-05:00,288.15,0.8656,320.0,2.5704757391794146,98.93800683674738,0.0
143,2017-09-27 01:52:00-05:00,288.15,0.8075,340.0,6.169141774030595,98.96713766612321,0.0
144,2017-09-27 02:52:00-05:00,287.59,0.8067,350.0,4.112761182687063,99.03510960133345,0.0
145,2017-09-27 03:52:00-05:00,287.03999999999996,0.8059999999999999,350.0,3.5986660348511808,99.06424043070928,0.0
146,2017-09-27 04:52:00-05:00,286.47999999999996,0.8388,330.0,2.5704757391794146,99.1127918130023,0.0
147,2017-09-27 05:52:00-05:00,285.37,0.8629000000000001,330.0,3.0845708870152975,99.19047402467116,0.0
148,2017-09-27 06:52:00-05:00,284.26,0.9286,310.0,2.5704757391794146,99.20989457758839,0.0
149,2017-09-27 07:52:00-05:00,284.82,0.9289000000000001,290.0,3.0845708870152975,99.30699734217445,0.0
150,2017-09-27 08:52:00-05:00,287.59,0.7803,320.0,5.140951478358829,99.32641789509167,0.0
151,2017-09-27 09:52:00-05:00,289.26,0.6223,340.0,5.6550466261947125,99.32641789509167,0.0
152,2017-09-27 10:52:00-05:00,290.37,0.5378000000000001,320.0,6.169141774030595,99.33612817155027,0.0
153,2017-09-27 11:52:00-05:00,290.92999999999995,0.4999,330.0,6.169141774030595,99.33612817155027,0.0
154,2017-09-27 12:52:00-05:00,291.47999999999996,0.44880000000000003,330.0,5.6550466261947125,99.29728706571584,0.0
155,2017-09-27 13:52:00-05:00,292.03999999999996,0.43200000000000005,330.0,6.169141774030595,99.25844595988141,0.0
156,2017-09-27 14:52:00-05:00,292.03999999999996,0.43200000000000005,330.0,6.169141774030595,99.2390254069642,0.0
157,2017-09-27 15:52:00-05:00,292.03999999999996,0.41729999999999995,340.0,5.140951478358829,99.22931513050558,0.0
158,2017-09-27 16:52:00-05:00,292.03999999999996,0.41729999999999995,350.0,5.6550466261947125,99.2390254069642,0.0
159,2017-09-27 17:52:00-05:00,291.47999999999996,0.4336,340.0,4.112761182687063,99.24873568342281,0.0
160,2017-09-27 18:52:00-05:00,289.26,0.5147999999999999,320.0,2.0563805913435313,99.26815623634002,0.0
161,2017-09-27 19:52:00-05:00,287.59,0.5751,290.0,2.0563805913435313,99.32641789509167,0.0
162,2017-09-27 20:52:00-05:00,284.82,0.7140000000000001,270.0,2.5704757391794146,99.31670761863305,0.0
163,2017-09-27 21:52:00-05:00,285.92999999999995,0.6893,10.0,2.0563805913435313,99.29728706571584,0.0
164,2017-09-27 22:52:00-05:00,282.59,0.8633,,0.0,99.28757678925723,0.0
165,2017-09-27 23:52:00-05:00,282.59,0.8342,,0.0,99.30699734217445,0.0
166,2017-09-28 00:52:00-05:00,283.15,0.8286,,0.0,99.33612817155027,0.0
167,2017-09-28 01:52:00-05:00,282.03999999999996,0.8929,,0.0,99.34583844800888,0.0
168,2017-09-28 02:52:00-05:00,281.47999999999996,0.8992,,0.0,99.3749692773847,0.0
169,2017-09-28 03:52:00-05:00,281.47999999999996,0.9306,,0.0,99.38467955384331,0.0
170,2017-09-28 04:52:00-05:00,280.37,0.9662999999999999,,0.0,99.38467955384331,0.0
171,2017-09-28 05:52:00-05:00,279.26,0.966,200.0,1.5422854435076487,99.41381038321911,0.0
172,2017-09-28 06:52:00-05:00,279.82,0.9588,190.0,1.5422854435076487,99.45265148905357,0.0
173,2017-09-28 07:52:00-05:00,281.47999999999996,0.9666,160.0,1.5422854435076487,99.46236176551216,0.0
174,2017-09-28 08:52:00-05:00,285.37,0.8629000000000001,200.0,3.0845708870152975,99.47207204197078,0.0
175,2017-09-28 09:52:00-05:00,288.71,0.6426000000000001,220.0,4.112761182687063,99.49149259488797,0.0
176,2017-09-28 10:52:00-05:00,291.47999999999996,0.5206000000000001,210.0,4.112761182687063,99.45265148905357,0.0
177,2017-09-28 11:52:00-05:00,293.71,0.4853,250.0,3.5986660348511808,99.38467955384331,0.0
178,2017-09-28 12:52:00-05:00,295.37,0.4397,,3.0845708870152975,99.29728706571584,0.0
179,2017-09-28 13:52:00-05:00,295.92999999999995,0.3943,300.0,1.5422854435076487,99.21960485404698,0.0
180,2017-09-28 14:52:00-05:00,297.03999999999996,0.3843,230.0,4.626856330522946,99.14192264237813,0.0
181,2017-09-28 15:52:00-05:00,297.59,0.3458,210.0,3.0845708870152975,99.06424043070928,0.0
182,2017-09-28 16:52:00-05:00,297.03999999999996,0.3564,,1.5422854435076487,99.04481987779205,0.0
183,2017-09-28 17:52:00-05:00,296.47999999999996,0.36979999999999996,220.0,1.5422854435076487,99.04481987779205,0.0
184,2017-09-28 18:52:00-05:00,293.15,0.45189999999999997,230.0,2.0563805913435313,99.04481987779205,0.0
185,2017-09-28 19:52:00-05:00,289.82,0.5743,190.0,1.5422854435076487,99.07395070716788,0.0001
186,2017-09-28 20:52:00-05:00,287.03999999999996,0.7737999999999999,190.0,2.0563805913435313,99.06424043070928,0.0
187,2017-09-28 21:52:00-05:00,287.03999999999996,0.7426999999999999,200.0,1.5422854435076487,99.07395070716788,0.0
188,2017-09-28 22:52:00-05:00,285.92999999999995,0.7720999999999999,210.0,2.0563805913435313,99.08366098362649,0.0
189,2017-09-28 23:52:00-05:00,287.59,0.7190000000000001,230.0,3.0845708870152975,99.04481987779205,0.0
190,2017-09-29 00:52:00-05:00,288.71,0.6923999999999999,240.0,3.0845708870152975,99.03510960133345,0.0
191,2017-09-29 01:52:00-05:00,287.59,0.7190000000000001,250.0,3.0845708870152975,99.05453015425067,0.0
192,2017-09-29 02:52:00-05:00,287.03999999999996,0.7181000000000001,310.0,2.5704757391794146,99.07395070716788,0.0
193,2017-09-29 03:52:00-05:00,285.37,0.8007,320.0,3.0845708870152975,99.1030815365437,0.0
194,2017-09-29 04:52:00-05:00,284.26,0.8617,340.0,3.0845708870152975,99.16134319529534,0.0
195,2017-09-29 05:52:00-05:00,284.82,0.8276,350.0,4.112761182687063,99.24873568342281,0.0
196,2017-09-29 06:52:00-05:00,285.92999999999995,0.8320000000000001,10.0,3.5986660348511808,99.30699734217445,0.0
197,2017-09-29 07:52:00-05:00,287.03999999999996,0.8059999999999999,10.0,4.626856330522946,99.40410010676052,0.0
198,2017-09-29 08:52:00-05:00,289.26,0.6706,20.0,6.683236921866477,99.46236176551216,0.0
199,2017-09-29 09:52:00-05:00,289.82,0.5743,30.0,6.683236921866477,99.5109131478052,0.0
200,2017-09-29 10:52:00-05:00,292.59,0.45189999999999997,20.0,5.6550466261947125,99.540043977181,0.0
201,2017-09-29 11:52:00-05:00,293.71,0.375,20.0,7.1973320697023615,99.5109131478052,0.0
202,2017-09-29 12:52:00-05:00,294.82,0.3625,20.0,5.6550466261947125,99.46236176551216,0.0
203,2017-09-29 13:52:00-05:00,295.37,0.28850000000000003,,2.0563805913435313,99.46236176551216,0.0
204,2017-09-29 14:52:00-05:00,295.37,0.28850000000000003,,2.5704757391794146,99.44294121259495,0.0
205,2017-09-29 15:52:00-05:00,295.37,0.2785,10.0,6.169141774030595,99.46236176551216,0.0
206,2017-09-29 16:52:00-05:00,294.82,0.3105,40.0,3.5986660348511808,99.46236176551216,0.0
207,2017-09-29 17:52:00-05:00,293.71,0.3325,60.0,3.5986660348511808,99.53033370072241,0.0
208,2017-09-29 18:52:00-05:00,290.37,0.44409999999999994,50.0,4.626856330522946,99.57888508301545,0.0
209,2017-09-29 19:52:00-05:00,288.15,0.534,50.0,4.112761182687063,99.6468570182257,0.0
210,2017-09-29 20:52:00-05:00,286.47999999999996,0.6181,60.0,3.5986660348511808,99.67598784760152,0.0
211,2017-09-29 21:52:00-05:00,286.47999999999996,0.6181,60.0,4.112761182687063,99.68569812406011,0.0
212,2017-09-29 22:52:00-05:00,285.37,0.6624,60.0,3.0845708870152975,99.72453922989455,0.0
213,2017-09-29 23:52:00-05:00,284.26,0.7128,70.0,3.0845708870152975,99.75367005927038,0.0
214,2017-09-30 00:52:00-05:00,282.59,0.7998000000000001,90.0,3.5986660348511808,99.763380335729,0.0
215,2017-09-30 01:52:00-05:00,281.47999999999996,0.8328,100.0,3.0845708870152975,99.8022214415634,0.0
216,2017-09-30 02:52:00-05:00,280.92999999999995,0.8615999999999999,90.0,4.112761182687063,99.81193171802202,0.0
217,2017-09-30 03:52:00-05:00,279.82,0.8876999999999999,100.0,3.0845708870152975,99.8022214415634,0.0
218,2017-09-30 04:52:00-05:00,279.82,0.8876999999999999,130.0,2.0563805913435313,99.81193171802202,0.0
219,2017-09-30 05:52:00-05:00,279.26,0.9258,,0.0,99.85077282385643,0.0
220,2017-09-30 06:52:00-05:00,277.59,0.9655,100.0,2.5704757391794146,99.9187447590667,0.0
221,2017-09-30 07:52:00-05:00,279.82,0.9262,120.0,1.5422854435076487,99.95758586490112,0.0
222,2017-09-30 08:52:00-05:00,284.26,0.7992,120.0,4.112761182687063,99.97700641781833,0.0
223,2017-09-30 09:52:00-05:00,288.71,0.6426000000000001,130.0,5.140951478358829,100.00613724719418,0.0
224,2017-09-30 10:52:00-05:00,290.37,0.5998,,2.0563805913435313,99.98671669427695,0.0
225,2017-09-30 11:52:00-05:00,292.03999999999996,0.5222,120.0,6.683236921866477,99.92845503552529,0.0
226,2017-09-30 12:52:00-05:00,292.59,0.4694,160.0,5.140951478358829,99.86048310031507,0.0
227,2017-09-30 13:52:00-05:00,293.15,0.4351,150.0,4.626856330522946,99.763380335729,0.0
228,2017-09-30 14:52:00-05:00,293.71,0.4048,130.0,6.683236921866477,99.6565672946843,0.0
229,2017-09-30 15:52:00-05:00,293.71,0.375,130.0,4.626856330522946,99.57888508301545,0.0
230,2017-09-30 16:52:00-05:00,293.71,0.375,140.0,5.140951478358829,99.52062342426382,0.0
231,2017-09-30 17:52:00-05:00,293.15,0.38939999999999997,130.0,6.169141774030595,99.45265148905357,0.0
232,2017-09-30 18:52:00-05:00,289.26,0.5147999999999999,110.0,3.5986660348511808,99.46236176551216,0.0
233,2017-09-30 19:52:00-05:00,284.82,0.6846,100.0,4.112761182687063,99.42352065967773,0.0
234,2017-09-30 20:52:00-05:00,283.71,0.7369,110.0,3.0845708870152975,99.42352065967773,0.0
235,2017-09-30 21:52:00-05:00,283.15,0.7676000000000001,120.0,3.5986660348511808,99.40410010676052,0.0
236,2017-09-30 22:52:00-05:00,283.71,0.7119,120.0,3.0845708870152975,99.36525900092609,0.0
237,2017-09-30 23:52:00-05:00,281.47999999999996,0.8328,100.0,1.5422854435076487,99.33612817155027,0.0
238,2017-10-01 00:52:00-05:00,285.92999999999995,0.6386,140.0,3.0845708870152975,99.31670761863305,0.0
239,2017-10-01 01:52:00-05:00,287.03999999999996,0.5499,130.0,4.626856330522946,99.27786651279862,0.0
240,2017-10-01 02:52:00-05:00,287.03999999999996,0.527,140.0,4.112761182687063,99.24873568342281,0.0
241,2017-10-01 03:52:00-05:00,285.92999999999995,0.5666,140.0,3.5986660348511808,99.20989457758839,0.0
242,2017-10-01 04:52:00-05:00,285.92999999999995,0.5666,150.0,3.5986660348511808,99.17105347175394,0.0
243,2017-10-01 05:52:00-05:00,285.92999999999995,0.5666,140.0,4.626856330522946,99.12250208946091,0.0
244,2017-10-01 06:52:00-05:00,285.92999999999995,0.5913,160.0,4.626856330522946,99.1030815365437,0.0
245,2017-10-01 07:52:00-05:00,285.92999999999995,0.6169,170.0,5.6550466261947125,99.12250208946091,0.0001
246,2017-10-01 08:52:00-05:00,287.03999999999996,0.594,160.0,5.140951478358829,99.07395070716788,0.0001
247,2017-10-01 09:52:00-05:00,289.26,0.5147999999999999,160.0,6.683236921866477,99.04481987779205,0.0
248,2017-10-01 10:52:00-05:00,291.47999999999996,0.4681,170.0,5.6550466261947125,99.01568904841625,0.0
249,2017-10-01 11:52:00-05:00,293.71,0.4048,170.0,5.140951478358829,98.9574273896646,0.0
250,2017-10-01 12:52:00-05:00,294.26,0.3926,170.0,6.683236921866477,98.86032462507852,0.0
251,2017-10-01 13:52:00-05:00,296.47999999999996,0.35600000000000004,160.0,6.169141774030595,98.76322186049245,0.0
252,2017-10-01 14:52:00-05:00,295.37,0.35159999999999997,150.0,5.6550466261947125,98.72438075465803,0.0
253,2017-10-01 15:52:00-05:00,294.26,0.3636,140.0,5.6550466261947125,98.58843688423752,0.0
254,2017-10-01 16:52:00-05:00,295.92999999999995,0.34,150.0,7.711427217538244,98.54959577840309,0.0
255,2017-10-01 17:52:00-05:00,294.82,0.3105,140.0,5.140951478358829,98.52046494902729,0.0
256,2017-10-01 18:52:00-05:00,292.59,0.3714,140.0,5.140951478358829,98.58843688423752,0.0
257,2017-10-01 19:52:00-05:00,290.92999999999995,0.41090000000000004,120.0,5.6550466261947125,98.55930605486171,0.0
